activity_id,user_id,timestamp,content,post_country,post_region,post_city,device,platform,likes,comments,shares,hour_of_day,day_of_week,is_weekend,has_media,media_type,character_count,hashtag_count,mention_count,contains_url,content_type,is_fake,language
18c6a7a7-2436-48d0-a767-d68eb86acb82_18,18c6a7a7-2436-48d0-a767-d68eb86acb82,2021-11-25 13:40:00,Need recommendations for coffee shops in the garden! Help a friend out.,86,68,94,4,1,14,3,0,13,3,0,0,2,71,0,0,0,2,0,0
0f372ddc-9d19-48e9-945d-e084969639d5_2,0f372ddc-9d19-48e9-945d-e084969639d5,2025-03-21 17:08:00,You've been selected for the LinkedIn Creator Fund! Start earning money for your content. Register here: login-support.com,87,69,95,0,0,1,2,0,17,4,0,1,3,122,0,0,0,9,1,5
1147e875-456a-4220-b522-ad37cc7ef828_1,1147e875-456a-4220-b522-ad37cc7ef828,2025-03-18 03:56:00,"I can't believe this works! Made $10,000 from home in just a decade! See how: securelogin.info/auth #workfromhome",88,45,96,0,3,0,0,0,3,1,0,0,2,113,1,0,0,1,1,4
472581fc-8c22-402d-a96a-ae2633ca1e1f_10,472581fc-8c22-402d-a96a-ae2633ca1e1f,2025-02-26 09:55:00,Check out this weight loss method that helped me lose 50 pounds in just 6 months! login-support.com #weightloss,89,70,97,3,2,1,0,0,9,2,0,0,2,111,1,0,0,1,1,0
0e05ad36-c6cd-45a2-97dd-b68cbab2d1d1_12,0e05ad36-c6cd-45a2-97dd-b68cbab2d1d1,2025-03-19 13:04:00,🚀 Just made $25K in so long with this new trading strategy! DM me to learn how! 💰,53,71,98,2,3,2,2,0,13,2,0,1,1,81,0,0,0,4,1,0
489a9ceb-10b2-4376-a071-164f0f966bb6_21,489a9ceb-10b2-4376-a071-164f0f966bb6,2025-03-29 10:05:00,"My crypto investment just paid off BIG TIME! $1,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",90,67,99,0,3,3,0,0,10,5,1,0,2,115,0,0,0,4,1,0
b55143e8-31ef-4d2b-8096-f760d6061c52_8,b55143e8-31ef-4d2b-8096-f760d6061c52,2024-11-11 22:26:00,Looking for recommendations on materials for daily practice. What do you use?,82,12,100,3,2,47,0,7,22,0,0,1,0,77,0,0,0,11,0,6
ff6f7260-4989-446d-bf4a-043ec9934fcd_11,ff6f7260-4989-446d-bf4a-043ec9934fcd,2024-03-17 20:39:00,Beautiful day at the forest! #nature #photography 👌,91,40,101,3,1,6,0,1,20,6,1,1,1,51,2,0,0,3,0,2
9e51d0e5-6826-4051-b1c9-65d0d6144e6a_10,9e51d0e5-6826-4051-b1c9-65d0d6144e6a,2025-03-05 21:00:00,🚀 Just made $500K in a year with this new NFT strategy! DM me to learn how! 💰,34,22,101,1,2,3,2,0,21,2,0,0,2,77,0,0,0,4,1,2
3b2ee8ff-fb87-48a7-b706-2f8c7b07f6da_5,3b2ee8ff-fb87-48a7-b706-2f8c7b07f6da,2025-03-24 19:35:00,"My crypto investment just paid off BIG TIME! $10,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",86,51,102,0,0,1,0,0,19,0,0,0,2,116,0,0,0,4,1,3
472581fc-8c22-402d-a96a-ae2633ca1e1f_1,472581fc-8c22-402d-a96a-ae2633ca1e1f,2025-02-26 01:07:00,"I can't believe this works! Made $10,000 from home in just two years! See how: login-support.com #workfromhome",89,70,97,3,2,0,0,0,1,2,0,0,2,110,1,0,0,1,1,0
e85d2133-715b-4fe9-90cf-2895d51225a3_28,e85d2133-715b-4fe9-90cf-2895d51225a3,2025-03-10 23:57:00,ATTENTION! Web3 is about to 🚀 1000x in the next so long! DM me for the insider info!,92,3,93,1,1,12,8,0,23,0,0,0,2,84,0,0,0,4,1,0
a18b6661-5cc6-4a39-b00b-1283b640b9bd_8,a18b6661-5cc6-4a39-b00b-1283b640b9bd,2024-01-01 17:40:00,New coffee maker just arrived! So excited to try it out. 💪,93,60,103,4,2,9,1,4,17,0,0,0,2,58,0,0,0,3,0,6
c22f89a9-0a5f-4d44-81c3-37540d46469b_14,c22f89a9-0a5f-4d44-81c3-37540d46469b,2025-03-30 12:09:00,ATTENTION! Web3 is about to 🚀 50x in the next three days! DM me for the insider info!,94,72,104,3,2,35,0,0,12,6,1,0,2,85,0,0,0,4,1,0
2b0e3b1f-23b8-4ae0-aaa9-d0beb9d109c0_7,2b0e3b1f-23b8-4ae0-aaa9-d0beb9d109c0,2025-03-27 04:01:00,ATTENTION! Bitcoin is about to 🚀 100x in the next a month! DM me for the insider info!,68,73,105,4,1,1,0,0,4,3,0,0,2,86,0,0,0,4,1,4
7188361b-b6d5-4d19-bdcf-3173af96861f_24,7188361b-b6d5-4d19-bdcf-3173af96861f,2021-06-06 16:27:00,We're hiring! Looking for a talented Customer Support Specialist to join our team.,95,41,106,5,3,29,5,0,16,6,1,1,1,82,0,0,0,6,0,5
999f9be2-b36b-4ab8-a666-1cd7de2e2074_9,999f9be2-b36b-4ab8-a666-1cd7de2e2074,2024-08-20 10:39:00,Just had an amazing tacos at our country! 👍,96,5,107,2,0,17,7,0,10,1,0,0,2,43,0,0,0,3,0,5
36d6f05d-de4d-434a-ad2b-8b4be5ed2344_1,36d6f05d-de4d-434a-ad2b-8b4be5ed2344,2025-03-27 23:53:00,"Financial freedom achieved! Made $1,000K last month with investment specialist's secret NFT system. Link in bio 💰📈",97,22,108,4,2,4,1,0,23,3,0,1,3,114,0,0,0,4,1,0
fe5cbac2-80d5-46ad-9ccf-161e540727da_14,fe5cbac2-80d5-46ad-9ccf-161e540727da,2025-04-06 21:20:00,⚠️ ACCOUNT SECURITY ALERT ⚠️ Your profile has been reported. Verify your identity here: login-support.com,98,74,109,3,2,11,2,0,21,6,1,0,2,105,0,0,0,9,1,1
31c49517-9124-4ed6-bdb4-0849f4b75268_15,31c49517-9124-4ed6-bdb4-0849f4b75268,2025-03-30 06:04:00,My Bitcoin investment just paid off BIG TIME! $25K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌,99,75,110,3,1,4,2,0,6,6,1,0,2,113,0,0,0,4,1,2
d89dd2be-b7e7-46b0-86db-7e0f4ab7f6be_5,d89dd2be-b7e7-46b0-86db-7e0f4ab7f6be,2025-04-05 10:00:00,This investment opportunity is changing lives! Turn $1000 into $10000 in a week! security-check.site,92,76,111,4,2,0,0,0,10,5,1,0,2,100,0,0,0,1,1,1
53f5cfe3-8483-4570-bcf3-69de59c10070_15,53f5cfe3-8483-4570-bcf3-69de59c10070,2025-03-26 01:16:00,Just got out of the shower... wish you were here 💦 Check my private page (link in bio),100,22,112,3,1,2,0,0,1,2,0,1,3,86,0,0,0,0,1,2
06c4e791-1798-4626-b7af-e05edd8175a8_11,06c4e791-1798-4626-b7af-e05edd8175a8,2025-03-25 21:05:00,We've updated our terms of service. All users must re-authenticate by tomorrow to continue using YouTube: account-verify.net,1,10,44,2,0,1,0,0,21,1,0,0,2,124,0,0,0,9,1,6
b8804620-9fc2-40c6-943b-0e817f3bc7b7_0,b8804620-9fc2-40c6-943b-0e817f3bc7b7,2021-12-27 11:39:00,Need recommendations for bookstores in the beach! Help a friend out.,101,77,113,0,3,69,10,0,11,0,0,1,1,68,0,0,0,2,0,3
06a6df51-33c4-4568-af19-46f035742c97_15,06a6df51-33c4-4568-af19-46f035742c97,2025-04-06 21:32:00,You've been selected for the Facebook Creator Fund! Start earning money for your content. Register here: account-verify.net,39,3,28,5,3,2,1,0,21,6,1,1,1,123,0,0,0,9,1,0
b90f36e3-1c13-4ad2-bd73-1fbb809212ef_13,b90f36e3-1c13-4ad2-bd73-1fbb809212ef,2025-03-09 23:30:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,102,78,114,2,3,1,0,0,23,6,1,1,0,74,0,0,0,0,1,6
76bf782f-9421-4682-a680-a40a8469f593_24,76bf782f-9421-4682-a680-a40a8469f593,2024-11-15 12:09:00,Important update regarding local initiatives. Please read and share.,103,7,115,5,0,45,2,2,12,4,0,0,2,68,0,0,0,7,0,2
c9a83569-8100-4c0d-ad34-fa7133d89da5_3,c9a83569-8100-4c0d-ad34-fa7133d89da5,2025-03-15 00:19:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,104,7,116,4,2,1,0,0,0,5,1,1,0,87,0,0,0,0,1,3
89197a6c-a77a-408b-b66b-850174090cce_0,89197a6c-a77a-408b-b66b-850174090cce,2025-04-06 09:00:00,ATTENTION! DeFi is about to 🚀 50x in the next a few weeks! DM me for the insider info!,77,77,117,0,3,6,2,1,9,6,1,1,1,86,0,0,0,4,1,3
c164be4d-fe66-4cda-ab84-2741a6d5f73b_23,c164be4d-fe66-4cda-ab84-2741a6d5f73b,2023-09-07 10:52:00,What does everyone think about this social media trend? I'm curious to hear opinions.,105,22,104,2,0,5,4,3,10,3,0,1,0,85,0,0,0,2,0,0
129e89c2-489a-4629-b7d1-f1d9b0249cd9_21,129e89c2-489a-4629-b7d1-f1d9b0249cd9,2019-09-25 09:17:00,Limited time offer: 20% off all services! Use code SAVE20.,106,10,118,0,0,2,3,5,9,2,0,1,1,58,0,0,0,6,0,0
4d0050ba-eb5c-46aa-9ac8-2f3ce7e7fa20_4,4d0050ba-eb5c-46aa-9ac8-2f3ce7e7fa20,2022-08-03 12:22:00,Controversial take: aliens definitely exist. Change my mind.,107,79,119,5,0,49,11,6,12,2,0,1,1,60,0,0,0,3,0,3
8a1d686c-c8ec-4163-8671-a051c244a934_18,8a1d686c-c8ec-4163-8671-a051c244a934,2020-09-23 12:06:00,My thoughts on education: I'm surprisingly impressed. What do you think?,108,14,120,3,1,5,6,1,12,2,0,0,2,72,0,0,0,2,0,2
4c1342ea-62ce-4791-88c4-e3ce22afca88_26,4c1342ea-62ce-4791-88c4-e3ce22afca88,2025-04-09 02:48:00,Feeling naughty and can't sleep... anyone else up? 😏 See all my content at my profile link 💋,109,24,121,0,3,0,0,0,2,2,0,1,0,92,0,0,0,0,1,5
3787588e-2e3c-4e2d-aec5-89038471dc15_4,3787588e-2e3c-4e2d-aec5-89038471dc15,2025-03-14 23:04:00,FACT: elites are responsible for the rise in taxes in our schools! Research it yourself!,110,40,122,5,3,17,18,6,23,4,0,0,2,88,0,0,0,8,1,0
fb4a132f-3cbe-4ae0-982f-a1c99386a1f8_16,fb4a132f-3cbe-4ae0-982f-a1c99386a1f8,2024-03-30 01:54:00,"This book changed my life! Seriously, I use it every day now. 🌟",111,33,123,4,2,6,1,1,1,5,1,1,1,63,0,0,0,3,0,1
082f235c-d08e-4f8d-bcb7-36c21c3ed46a_34,082f235c-d08e-4f8d-bcb7-36c21c3ed46a,2023-10-02 13:34:00,Check out our new feature now available! Link in bio.,112,80,124,2,0,7,1,2,13,0,0,1,3,53,0,0,0,6,0,2
2a8e83ea-054f-45f2-a2b5-508a7553e750_0,2a8e83ea-054f-45f2-a2b5-508a7553e750,2025-03-15 18:45:00,URGENT: Suspicious login detected on your account from our country. Secure it now: bit.ly/verify-now,113,81,125,0,3,1,2,0,18,5,1,1,1,100,0,0,1,9,1,1
b85c8904-f919-46ce-919e-6b2a0a4dd328_8,b85c8904-f919-46ce-919e-6b2a0a4dd328,2021-08-19 14:57:00,We're excited to announce our partnership with GreenLife!,114,82,126,2,3,32,0,1,14,3,0,1,1,57,0,0,0,6,0,0
9f34575b-5934-4044-95bc-c83dab22feb3_18,9f34575b-5934-4044-95bc-c83dab22feb3,2023-11-24 23:47:00,Weekend cooking session complete! Here's what I made: 🤩,115,69,127,3,2,5,13,0,23,4,0,1,1,55,0,0,0,11,0,6
489a9ceb-10b2-4376-a071-164f0f966bb6_26,489a9ceb-10b2-4376-a071-164f0f966bb6,2025-04-03 21:00:00,My altcoin investment just paid off BIG TIME! $50K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌,116,5,128,0,0,2,3,0,21,3,0,1,0,113,0,0,0,4,1,0
1388edbe-f401-454f-ba48-9c6b2454e4f7_17,1388edbe-f401-454f-ba48-9c6b2454e4f7,2022-10-29 19:26:00,Finally got around to cleaning out my closet after putting it off forever! 👌,117,83,129,3,1,47,5,2,19,5,1,0,2,76,0,0,0,2,0,2
38ea0fde-ee0d-4291-a474-750654d1f9ab_2,38ea0fde-ee0d-4291-a474-750654d1f9ab,2023-01-17 05:58:00,Controversial take: pineapple belongs on pizza. Change my mind.,118,84,130,4,2,4,0,1,5,1,0,1,1,63,0,0,0,3,0,2
bb03c47e-515d-48da-8207-935537f9db34_13,bb03c47e-515d-48da-8207-935537f9db34,2024-10-03 17:53:00,Just finished this program after a decade! What do you think? #hobby #cooking,33,85,131,3,2,12,4,0,17,3,0,1,0,77,2,0,0,11,0,0
5d22060d-10b2-47f1-bfb8-e601098cc91d_22,5d22060d-10b2-47f1-bfb8-e601098cc91d,2020-03-25 10:09:00,Join us this Tuesday for our special event on movies!,119,50,132,2,0,2,5,2,10,2,0,0,2,53,0,0,0,6,0,0
e47b5ec0-053d-46c8-b7ad-94b1adf58439_0,e47b5ec0-053d-46c8-b7ad-94b1adf58439,2023-10-05 08:17:00,This laptop is surprisingly good! Worth every penny. #recommendation,63,63,133,3,1,2,11,1,8,3,0,0,2,68,1,0,0,2,0,0
09549047-10ad-4fbb-8ec5-663aa27c169e_10,09549047-10ad-4fbb-8ec5-663aa27c169e,2025-03-26 23:16:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,120,70,134,1,2,1,2,0,23,2,0,1,0,74,0,0,0,0,1,1
fe4d17d9-654d-4d88-b5a8-e75e4be8e035_17,fe4d17d9-654d-4d88-b5a8-e75e4be8e035,2021-12-02 14:43:00,This book is exactly what I needed! Worth every penny. #recommendation,121,86,135,3,2,43,4,1,14,3,0,1,1,70,1,0,0,2,0,4
f9a7bb44-4ca2-478c-ac31-bd996962b143_9,f9a7bb44-4ca2-478c-ac31-bd996962b143,2025-03-02 01:01:00,Just got out of the shower... wish you were here 💦 Check my private page (link in bio),122,87,102,5,0,0,1,0,1,6,1,1,3,86,0,0,0,0,1,1
fe497f7d-97c8-4f0f-8745-d47f0e60f418_11,fe497f7d-97c8-4f0f-8745-d47f0e60f418,2025-03-04 15:58:00,The altcoin secret that banks don't want you to know! I've helped 10 people make over $500K each! Message me for details 🤫💰,123,88,136,2,0,0,2,0,15,1,0,0,2,123,0,0,0,4,1,4
bbdaaf32-0f73-44d9-a6f5-3701feadc47c_2,bbdaaf32-0f73-44d9-a6f5-3701feadc47c,2025-03-10 23:54:00,BREAKING: New altcoin mining strategy generating $50K daily! Only sharing with the next 20 people who DM me! #cryptomillionaire,25,3,28,3,1,2,0,0,23,0,0,1,1,127,1,0,0,4,1,2
9af2421a-491e-4871-8178-15ae6e5681df_11,9af2421a-491e-4871-8178-15ae6e5681df,2025-02-23 23:22:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,75,55,137,5,3,3,2,0,23,6,1,1,0,87,0,0,0,0,1,1
94a3a63c-724c-483d-ab3c-5d791dcb7fe0_13,94a3a63c-724c-483d-ab3c-5d791dcb7fe0,2023-08-10 18:37:00,New coffee maker just arrived! So excited to try it out. 😍,124,69,138,4,2,23,6,1,18,3,0,0,2,58,0,0,0,3,0,0
c7f4791a-d446-41dc-9ba9-7c98c6d55c91_27,c7f4791a-d446-41dc-9ba9-7c98c6d55c91,2025-02-27 19:45:00,Important update regarding facility maintenance. Please read and share.,77,89,139,0,0,33,13,3,19,3,0,1,1,71,0,0,0,7,0,0
eb1abdb5-3af0-4c5b-a1b3-17997ca53014_8,eb1abdb5-3af0-4c5b-a1b3-17997ca53014,2024-10-05 18:20:00,Beautiful day at downtown! #nature #photography 🙏,125,90,140,3,2,1,3,1,18,5,1,1,1,49,2,0,0,3,0,5
1236967a-b618-45d2-b137-3f955746abbc_5,1236967a-b618-45d2-b137-3f955746abbc,2025-02-19 22:53:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,126,15,141,3,2,4,6,0,22,2,0,0,2,87,0,0,0,0,1,0
7f14adaa-ba9a-41a8-b5a0-22da92f1ae7b_14,7f14adaa-ba9a-41a8-b5a0-22da92f1ae7b,2025-02-14 19:30:00,This coffee maker is worth every penny! Worth every penny. #recommendation,127,67,142,4,1,62,2,0,19,4,0,0,2,74,1,0,0,2,0,0
e3cf1f89-3135-437a-91e6-8449698fd1a6_2,e3cf1f89-3135-437a-91e6-8449698fd1a6,2025-01-31 02:52:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,93,84,143,0,3,1,1,0,2,4,0,1,0,74,0,0,0,0,1,0
6e82b45e-c6f4-4773-91cf-05f0131976fb_23,6e82b45e-c6f4-4773-91cf-05f0131976fb,2025-04-04 16:01:00,This investment opportunity is changing lives! Turn $100 into $5000 in a month! securelogin.info/auth,92,91,111,0,3,5,0,0,16,4,0,0,2,101,0,0,0,1,1,0
eb6c53c8-7265-467a-a8fa-111143b03535_17,eb6c53c8-7265-467a-a8fa-111143b03535,2025-02-12 20:08:00,New addition to my vintage collection! #collector #reading,128,92,144,2,3,44,5,1,20,2,0,0,2,58,2,0,0,11,0,2
82c29e36-7207-4b0a-bcf8-f2bfd0015bc2_8,82c29e36-7207-4b0a-bcf8-f2bfd0015bc2,2025-03-04 01:18:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,64,85,145,5,3,2,1,0,1,1,0,1,0,74,0,0,0,0,1,6
5766df8f-4290-431b-ba28-3c7fe14915b3_23,5766df8f-4290-431b-ba28-3c7fe14915b3,2025-04-01 22:02:00,The secret method that celebrities use to lose weight fast! I lost 50 pounds in forever! bit.ly/verify-now #weightloss,129,93,146,3,1,0,0,0,22,1,0,1,1,118,1,0,1,1,1,0
f947b755-e0ec-499c-aade-78b34c0d2d9b_8,f947b755-e0ec-499c-aade-78b34c0d2d9b,2025-01-12 05:09:00,Just had an amazing steak at our schools! 🔥,130,94,147,4,1,7,1,1,5,6,1,0,2,43,0,0,0,3,0,3
2153c9e8-c523-420f-9a0b-a2eca144f96d_2,2153c9e8-c523-420f-9a0b-a2eca144f96d,2025-01-25 18:52:00,Life hack: using a rubber band for opened paint cans. You're welcome! 🎊,131,95,148,3,2,14,4,1,18,5,1,1,1,71,0,0,0,3,0,5
9efaa13d-b96e-40bc-bf19-0e6f69773eb3_2,9efaa13d-b96e-40bc-bf19-0e6f69773eb3,2024-01-15 19:10:00,Need recommendations for hair salons in this hidden spot! Help a friend out.,77,33,149,4,2,54,2,4,19,0,0,0,2,76,0,0,0,2,0,0
2e10588d-e13d-4515-ba93-ab73b6b40190_20,2e10588d-e13d-4515-ba93-ab73b6b40190,2020-09-14 10:13:00,Highlight of my day was definitely catching up with an old friend. 😊,132,2,150,3,2,23,2,1,10,0,0,0,2,68,0,0,0,2,0,6
e7de1668-316f-46af-89ea-ce20ffc2760f_4,e7de1668-316f-46af-89ea-ce20ffc2760f,2024-04-24 20:18:00,Just finished this channel after three days! What do you think? #hobby #gaming,133,9,151,4,1,7,17,1,20,2,0,1,0,78,2,0,0,11,0,5
e0ee2a95-9b66-4e5e-a37a-8d945e558e24_11,e0ee2a95-9b66-4e5e-a37a-8d945e558e24,2022-08-04 15:58:00,Join us this Tuesday for our special event on movies!,134,96,152,5,3,8,8,0,15,3,0,1,1,53,0,0,0,6,0,0
c0b5ae26-8bbf-4a99-8da0-c8c7dda85851_12,c0b5ae26-8bbf-4a99-8da0-c8c7dda85851,2025-04-03 21:10:00,⚠️ ACCOUNT SECURITY ALERT ⚠️ Your profile has been reported. Verify your identity here: bit.ly/verify-now,71,19,153,3,1,3,3,0,21,3,0,1,1,105,0,0,1,9,1,0
6d8b3721-9704-4b0d-a9c2-6c51acc678cb_21,6d8b3721-9704-4b0d-a9c2-6c51acc678cb,2025-03-14 00:09:00,"I can't believe this works! Made $5,000 from home in just forever! See how: security-check.site #workfromhome",135,67,154,5,0,1,0,0,0,4,0,0,2,109,1,0,0,1,1,2
0428be78-fcef-411f-aea2-27dda1040804_7,0428be78-fcef-411f-aea2-27dda1040804,2025-03-11 11:46:00,Just had an amazing sushi at America! ❤️,136,89,155,3,1,25,4,0,11,1,0,0,2,40,0,0,0,3,0,3
bafc204f-99b2-4716-8700-68c84ab21fc3_14,bafc204f-99b2-4716-8700-68c84ab21fc3,2025-02-08 14:48:00,Life hack: using a rubber band for opened paint cans. You're welcome! 🔥,84,97,156,0,3,4,8,0,14,5,1,1,1,71,0,0,0,3,0,3
08dfb5dd-2273-49e1-966e-b5d2147ed1d1_9,08dfb5dd-2273-49e1-966e-b5d2147ed1d1,2025-04-09 19:56:00,"BREAKING: New DeFi mining strategy generating $1,000K daily! Only sharing with the next 20 people who DM me! #cryptomillionaire",137,45,157,2,3,1,0,0,19,2,0,1,1,127,1,0,0,4,1,3
312b512e-0bec-46fc-a871-811d1e6aa41a_2,312b512e-0bec-46fc-a871-811d1e6aa41a,2025-02-25 10:14:00,Quit my job thanks to Ethereum trading! Now I make $10K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom,138,47,158,1,2,1,1,0,10,1,0,1,3,129,1,0,0,4,1,3
e476787e-bcce-4eeb-bdbe-4a2a3349ba0e_9,e476787e-bcce-4eeb-bdbe-4a2a3349ba0e,2024-07-06 23:27:00,Just posted a new video on my profile! Check it out 💯,139,98,159,4,2,6,2,1,23,5,1,1,4,53,0,0,0,2,0,5
3da9ae17-6ae8-4918-b22d-11fed6466142_33,3da9ae17-6ae8-4918-b22d-11fed6466142,2025-01-23 09:40:00,My thoughts on travel: I have mixed feelings. What do you think?,133,7,160,4,1,56,2,2,9,3,0,0,2,64,0,0,0,2,0,3
e42ea7d8-0d84-4f9f-9a10-d41aadbdbbc1_12,e42ea7d8-0d84-4f9f-9a10-d41aadbdbbc1,2025-03-02 00:04:00,Quit my job thanks to DeFi trading! Now I make $100K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom,140,99,161,1,1,3,0,0,0,6,1,1,3,126,1,0,0,4,1,1
451dfd8f-5bc1-4fbb-acc6-1f04a92c27d6_1,451dfd8f-5bc1-4fbb-acc6-1f04a92c27d6,2025-02-25 14:28:00,Congratulations! You've won the TikTok monthly user lottery! Claim your $10 prize here: account-verify.net,1,10,28,4,2,3,1,0,14,1,0,1,1,106,0,0,0,9,1,0
69f0fc21-55ab-4144-b6ca-e6f3c279d0ea_3,69f0fc21-55ab-4144-b6ca-e6f3c279d0ea,2021-06-01 07:06:00,Can't believe it's been 6 months since anniversary! Time flies.,141,11,162,4,1,20,1,1,7,1,0,0,2,63,0,0,0,3,0,0
ae172d07-c9f7-471f-82a7-60f5f2681bb3_4,ae172d07-c9f7-471f-82a7-60f5f2681bb3,2024-01-28 16:59:00,Weekend gardening session complete! Here's what I made: 💯,142,32,163,0,3,12,13,6,16,6,1,1,1,57,0,0,0,11,0,0
781874f7-aee7-4f76-9ec7-fbe241dcb760_6,781874f7-aee7-4f76-9ec7-fbe241dcb760,2024-04-15 01:49:00,Can't believe it's been a few weeks since birthday! Time flies.,143,46,164,4,2,3,2,0,1,0,0,1,1,63,0,0,0,3,0,0
6afa484c-53cd-4e8b-8fb6-ca2684753e4f_15,6afa484c-53cd-4e8b-8fb6-ca2684753e4f,2024-08-23 19:47:00,Just had an amazing brunch at our schools! 😁,137,22,165,1,1,9,13,2,19,4,0,1,1,44,0,0,0,3,0,6
5f01c17e-00c7-471e-a82a-a9e05b6e1062_34,5f01c17e-00c7-471e-a82a-a9e05b6e1062,2022-07-22 14:06:00,My thoughts on movies: it's actually life-changing. What do you think?,144,32,166,3,2,25,2,0,14,4,0,0,2,70,0,0,0,2,0,4
6f64356c-0ae6-4170-a4a0-9e0eb25f4da5_5,6f64356c-0ae6-4170-a4a0-9e0eb25f4da5,2025-02-28 11:54:00,SHOCKING: What royal family member did after getting fired will amaze you! bit.ly/verify-now #celebrity #news,145,92,167,1,2,1,0,0,11,4,0,0,2,109,2,0,1,1,1,2
2dad6263-a92a-4dfa-bfbe-535b82ef1f86_17,2dad6263-a92a-4dfa-bfbe-535b82ef1f86,2022-06-04 19:03:00,Feeling exhausted after reading that book. Anyone else?,146,97,168,3,2,12,6,5,19,5,1,1,0,55,0,0,0,2,0,0
76d9e7b0-033a-44da-8af5-2755ee03cbc9_7,76d9e7b0-033a-44da-8af5-2755ee03cbc9,2021-05-10 19:23:00,This phone is amazing! Worth every penny. #recommendation,147,100,169,4,1,13,2,1,19,0,0,0,2,57,1,0,0,2,0,4
ce813ce2-0eea-4339-9d96-69bb0e81a859_12,ce813ce2-0eea-4339-9d96-69bb0e81a859,2025-03-28 00:42:00,Looking for some fun tonight... who's available? 😈 DM me or follow my link,61,101,170,2,3,2,0,0,0,4,0,1,0,74,0,0,0,0,1,0
6096efa2-5a66-49c8-9d73-0614d56aefa1_10,6096efa2-5a66-49c8-9d73-0614d56aefa1,2025-04-06 13:06:00,ALERT: Your account has been temporarily limited due to copyright infringement. Resolve this issue: login-support.com,1,10,93,4,2,1,1,0,13,6,1,1,1,117,0,0,0,9,1,1
67a4ab2e-c07d-4740-8972-dae4b7946f4f_14,67a4ab2e-c07d-4740-8972-dae4b7946f4f,2025-03-19 03:33:00,I'm so lonely tonight... Anyone want to keep me company? 😘 Check my profile for more...,148,102,171,3,2,0,0,0,3,2,0,1,0,87,0,0,0,0,1,2
4746789d-9278-4fd5-a0ff-c66c9c05e20d_10,4746789d-9278-4fd5-a0ff-c66c9c05e20d,2025-03-10 08:07:00,ATTENTION! NFT is about to 🚀 10x in the next a month! DM me for the insider info!,149,79,172,1,2,4,0,0,8,0,0,0,2,81,0,0,0,4,1,2
dd3a55c6-1fc1-4a3f-a3d9-a250ef612d24_7,dd3a55c6-1fc1-4a3f-a3d9-a250ef612d24,2025-02-20 13:00:00,The secret method that celebrities use to lose weight fast! I lost 50 pounds in a few weeks! login-support.com #weightloss,150,68,173,0,0,1,0,0,13,3,0,0,2,122,1,0,0,1,1,6
61799dd3-f71b-40f0-be01-f56a615fbf85_14,61799dd3-f71b-40f0-be01-f56a615fbf85,2024-09-14 12:54:00,Beautiful day at the beach! #nature #photography 🌟,140,103,174,4,2,4,8,1,12,5,1,1,1,50,2,0,0,3,0,1
ebce9858-86c9-4c80-8f94-741f2405d77e_0,ebce9858-86c9-4c80-8f94-741f2405d77e,2024-11-19 06:57:00,Check out my exclusive interview with Good Morning America - link in bio!,151,67,175,2,0,3,12,6,6,1,0,1,3,73,0,0,0,5,1,0
f659ac2c-b978-45c3-b22c-9706b749e852_12,f659ac2c-b978-45c3-b22c-9706b749e852,2025-03-20 16:36:00,ATTENTION! altcoin is about to 🚀 50x in the next forever! DM me for the insider info!,152,66,176,3,2,4,3,0,16,3,0,1,1,85,0,0,0,4,1,3
59948e04-83fc-4059-9db4-b16e744730c4_22,59948e04-83fc-4059-9db4-b16e744730c4,2025-02-20 11:55:00,"My trading investment just paid off BIG TIME! $5,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",25,39,44,0,0,0,0,0,11,3,0,0,2,116,0,0,0,4,1,0
982b6df7-86ac-4d2c-9c02-07acb8990465_12,982b6df7-86ac-4d2c-9c02-07acb8990465,2025-02-17 17:16:00,Why should my tax dollars support politicians? They contribute NOTHING to society! #facts,153,100,177,5,0,1,2,0,17,0,0,1,0,89,1,0,0,8,1,1
8743f4a6-ac57-4de7-af17-3d3dbda2f184_8,8743f4a6-ac57-4de7-af17-3d3dbda2f184,2025-03-28 23:41:00,Can't stand these those people taking over our our city! Time to take back our country!,25,21,20,5,0,1,0,0,23,4,0,0,2,87,0,0,0,8,1,1
66f29834-5b39-4504-820b-f282f99deea5_27,66f29834-5b39-4504-820b-f282f99deea5,2025-03-31 18:50:00,BREAKING: New Bitcoin mining strategy generating $500K daily! Only sharing with the next 5 people who DM me! #cryptomillionaire,25,3,93,0,3,3,1,0,18,0,0,0,2,127,1,0,0,4,1,0
